Spis treści;;;;;;;;;;;;;;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL II STOPNIA;L Choroby układu moczowo-płciowego;;;< 5;1490.76;;; ;;;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL II STOPNIA;P Choroby dzieci - leczenie zachowawcze;33;111744.8344;62;192524.18;130;376426.16;-0.467742;-0.41958;-0.746154;-0.703143
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL II STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;11;126038.2335;18;142485.1238;18;151850.9362;-0.388889;-0.115429;-0.388889;-0.169987
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL III STOPNIA;A Choroby układu nerwowego;< 5;6819;;;< 5;4546; ;; ;0.5
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL III STOPNIA;D Choroby układu oddechowego;< 5;3678;;;;; ;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL III STOPNIA;F Choroby przewodu pokarmowego;6;52959;5;34932;14;60534;0.2;0.51606;-0.571429;-0.125136
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL III STOPNIA;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;8;19513.98;12;14880;66;154704.6135;-0.333333;0.311423;-0.878788;-0.873863
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL III STOPNIA;H Choroby układu mięśniowo-szkieletowego;;;;;< 5;9741;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL III STOPNIA;J Choroby piersi, skóry i oparzenia;;;< 5;2362;< 5;11654; ;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL III STOPNIA;L Choroby układu moczowo-płciowego;< 5;1358;;;< 5;2952; ;; ;-0.539973
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL III STOPNIA;P Choroby dzieci - leczenie zachowawcze;96;320279.88;79;380129.59;157;480277.55;0.21519;-0.157446;-0.388535;-0.333136
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL III STOPNIA;PZ Choroby dzieci - leczenie zabiegowe;;;< 5;3315.6;< 5;6928; ;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL III STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;36;261916.09;23;229975.16;92;503671.85;0.565217;0.138889;-0.608696;-0.479987
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;A Choroby układu nerwowego;;;< 5;9092;< 5;4546; ;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;F Choroby przewodu pokarmowego;8;45799;< 5;20993;10;91617; ;1.181632;-0.2;-0.500104
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;;;;;< 5;2479;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;J Choroby piersi, skóry i oparzenia;< 5;4568;;;;; ;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;N Położnictwo i opieka nad noworodkami;;;;;< 5;27567.7948;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;P Choroby dzieci - leczenie zachowawcze;9;23648.76;5;19091;53;140697.2;0.8;0.238739;-0.830189;-0.831917
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;PZ Choroby dzieci - leczenie zabiegowe;< 5;389401.8;;;;; ;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;27;135718.72;40;206317.02;58;374483.36;-0.325;-0.342184;-0.534483;-0.637584
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL PULMONOLOGICZNY;D Choroby układu oddechowego;< 5;4252;< 5;176003.51;< 5;7356; ;-0.975841; ;-0.421968
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL PULMONOLOGICZNY;F Choroby przewodu pokarmowego;;;< 5;29408;< 5;650; ;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL PULMONOLOGICZNY;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;;;;;< 5;14932;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;SZPITAL PULMONOLOGICZNY;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;< 5;38593;< 5;2362;7;69331; ;15.339119; ;-0.443351
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL I STOPNIA;A Choroby układu nerwowego;;;< 5;4636.92;;; ;;;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL I STOPNIA;D Choroby układu oddechowego;;;;;< 5;8820.92;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL I STOPNIA;F Choroby przewodu pokarmowego;< 5;12499.08;< 5;20582.44;12;43488.19; ;-0.392731; ;-0.712587
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL I STOPNIA;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;;;< 5;3493.5;< 5;18002.34; ;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL I STOPNIA;J Choroby piersi, skóry i oparzenia;;;;;< 5;2432.86;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL I STOPNIA;P Choroby dzieci - leczenie zachowawcze;44;132357.24;42;138204.68;106;298493.81;4.76190476190477E-2;-4.2309999921855003E-2;-0.584906;-0.556583
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL I STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;18;105779.745;8;70216.64;27;177872.1223;1.25;0.506477;-0.333333;-0.405305
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL II STOPNIA;A Choroby układu nerwowego;;;< 5;2295.73;;; ;;;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL II STOPNIA;F Choroby przewodu pokarmowego;8;45872.18;< 5;23106.78;< 5;12499.08; ;0.985226; ;2.670045
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL II STOPNIA;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;;;;;< 5;6322.98;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL II STOPNIA;P Choroby dzieci - leczenie zachowawcze;12;35217.2772;8;21746.04;13;37327.86;0.5;0.61948;-7.69230769230769E-2;-5.6541757282630299E-2
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL II STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;14;100161.7;25;189044.286;30;271281.376;-0.44;-0.470168;-0.533333;-0.630783
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL III STOPNIA;A Choroby układu nerwowego;;;;;< 5;11365;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL III STOPNIA;D Choroby układu oddechowego;< 5;24687.14;< 5;1839;5;9567; ;12.42422; ;1.580447
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL III STOPNIA;F Choroby przewodu pokarmowego;10;52764;5;30405;35;241579.24;1;0.735372;-0.714286;-0.781587
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL III STOPNIA;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;20;48762;17;33061;65;167738;0.176471;0.47491;-0.692308;-0.709297
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL III STOPNIA;H Choroby układu mięśniowo-szkieletowego;< 5;3896;;;< 5;7792; ;; ;-0.5
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL III STOPNIA;J Choroby piersi, skóry i oparzenia;< 5;2362;;;5;11928; ;; ;-0.801979
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL III STOPNIA;L Choroby układu moczowo-płciowego;;;;;< 5;1476;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL III STOPNIA;N Położnictwo i opieka nad noworodkami;;;;;< 5;6243;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL III STOPNIA;P Choroby dzieci - leczenie zachowawcze;78;235841.92;100;317087;189;594961;-0.22;-0.256223;-0.587302;-0.603601
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL III STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;43;235698.96;51;265331.6;161;997222.2;-0.156863;-0.111682;-0.732919;-0.763644
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL OGÓLNOPOLSKI;D Choroby układu oddechowego;< 5;12687.88;< 5;3678;;; ;2.449668; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL OGÓLNOPOLSKI;F Choroby przewodu pokarmowego;6;113866.75;< 5;20211;< 5;25497; ;4.6339; ;3.465888
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL OGÓLNOPOLSKI;J Choroby piersi, skóry i oparzenia;< 5;4568;< 5;9292;< 5;4311; ;-0.508394; ;5.9614938529343603E-2
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL OGÓLNOPOLSKI;L Choroby układu moczowo-płciowego;;;;;< 5;17416;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL OGÓLNOPOLSKI;P Choroby dzieci - leczenie zachowawcze;< 5;7892.424;< 5;7462;9;26426; ;5.7682122755293497E-2; ;-0.701339
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL OGÓLNOPOLSKI;PZ Choroby dzieci - leczenie zabiegowe;;;< 5;9981;;; ;;;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL OGÓLNOPOLSKI;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;62;477743.4;41;438659.91;52;582912.8;0.512195;8.9097474168542204E-2;0.192308;-0.18042
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL ONKOLOGICZNY;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;< 5;2362;;;;; ;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL PEDIATRYCZNY;A Choroby układu nerwowego;< 5;26241.2568;;;;; ;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL PEDIATRYCZNY;D Choroby układu oddechowego;;;< 5;2126;< 5;12679; ;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL PEDIATRYCZNY;P Choroby dzieci - leczenie zachowawcze;30;114391.17;34;131504.4;75;208015;-0.117647;-0.130134;-0.6;-0.450082
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL PEDIATRYCZNY;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;;;< 5;3589;< 5;10765; ;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL PULMONOLOGICZNY;D Choroby układu oddechowego;8;14712;7;12873;9;18964;0.142857;0.142857;-0.111111;-0.224214
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;SZPITAL PULMONOLOGICZNY;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;< 5;25356;< 5;16532;< 5;25170; ;0.533753; ;7.3897497020263296E-3
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;POZA PSZ;D Choroby układu oddechowego;;;;;< 5;6195.48;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;POZA PSZ;F Choroby przewodu pokarmowego;< 5;6127;< 5;6188.27;;; ;-9.9009900990100208E-3; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;POZA PSZ;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;< 5;3791.475;< 5;3610.75;< 5;14172.9; ;5.0051928269750003E-2; ;-0.732484
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;POZA PSZ;L Choroby układu moczowo-płciowego;< 5;4703.57;< 5;1490.76;;; ;2.155149; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;POZA PSZ;P Choroby dzieci - leczenie zachowawcze;26;78116.562;20;56609.49;54;155830.5;0.3;0.37992;-0.518519;-0.498708
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;POZA PSZ;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;9;46524.4908;6;9006.69;9;37301.66;0.5;4.165548;0;0.24725
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL I STOPNIA;A Choroby układu nerwowego;< 5;16747.1352;;;< 5;18593.14; ;; ;-9.9284187608978294E-2
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL I STOPNIA;D Choroby układu oddechowego;< 5;9184.32;< 5;6212.82;7;28652.54; ;0.478285; ;-0.679459
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL I STOPNIA;F Choroby przewodu pokarmowego;21;129504.204;15;88578.84;26;131190.07;0.4;0.462022;-0.192308;-1.28505610218823E-2
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL I STOPNIA;J Choroby piersi, skóry i oparzenia;< 5;2409.24;;;< 5;4865.72; ;; ;-0.504854
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL I STOPNIA;P Choroby dzieci - leczenie zachowawcze;61;190712.4858;46;126116.94;217;603345.57;0.326087;0.512188;-0.718894;-0.683908
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL I STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;12;102334.9;7;44125.26;85;338354.8;0.714286;1.319191;-0.858824;-0.697552
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL II STOPNIA;A Choroby układu nerwowego;;;;;< 5;4636.92;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL II STOPNIA;F Choroby przewodu pokarmowego;8;50026.31;< 5;10959.51;10;49587.3; ;3.564648;-0.2;8.8532749312828507E-3
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL II STOPNIA;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;;;;;5;12642.9;;;;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL II STOPNIA;L Choroby układu moczowo-płciowego;;;< 5;1490.76;< 5;1505.52; ;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL II STOPNIA;P Choroby dzieci - leczenie zachowawcze;< 5;5631.12;18;46692.3;82;229499.34; ;-0.879399; ;-0.975463
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL II STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;8;61698.88;6;41271.82;47;161231.4;0.333333;0.49494;-0.829787;-0.617327
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL III STOPNIA;B Choroby narządu wzroku;;;;;< 5;117074.63;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL III STOPNIA;D Choroby układu oddechowego;6;28822.959;< 5;12966;26;103105; ;1.222965;-0.769231;-0.72045
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL III STOPNIA;F Choroby przewodu pokarmowego;8;44700;5;25681;21;67265;0.6;0.740586;-0.619048;-0.335464
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL III STOPNIA;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;;;< 5;1713;< 5;5904; ;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL III STOPNIA;H Choroby układu mięśniowo-szkieletowego;;;;;19;72077;;;;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL III STOPNIA;J Choroby piersi, skóry i oparzenia;;;;;< 5;2362;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL III STOPNIA;P Choroby dzieci - leczenie zachowawcze;26;75074.04;28;83763;138;379697;-7.1428571428571397E-2;-0.103733;-0.811594;-0.802279
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL III STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;22;183381.96;16;253325.49;56;558735.94;0.375;-0.276101;-0.607143;-0.671791
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL OGÓLNOPOLSKI;A Choroby układu nerwowego;;;;;< 5;48544.13;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL OGÓLNOPOLSKI;C Choroby twarzy, jamy ustnej, gardła, krtani, nosa i uszu;;;;;< 5;81684.98;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL OGÓLNOPOLSKI;D Choroby układu oddechowego;;;;;< 5;6091;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL OGÓLNOPOLSKI;F Choroby przewodu pokarmowego;6;38240;< 5;4724;14;84042.14; ;7.094835;-0.571429;-0.54499
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL OGÓLNOPOLSKI;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;;;< 5;3425;20;39508; ;;;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL OGÓLNOPOLSKI;J Choroby piersi, skóry i oparzenia;< 5;1818.72;< 5;7211;< 5;4724; ;-0.747785; ;-0.615004
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL OGÓLNOPOLSKI;L Choroby układu moczowo-płciowego;;;;;< 5;705;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL OGÓLNOPOLSKI;P Choroby dzieci - leczenie zachowawcze;28;89274.96;22;67593;22;82699;0.272727;0.320772;0.272727;7.9516801896032593E-2
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL OGÓLNOPOLSKI;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;26;79329.56;30;81803.9;66;232720.55;-0.133333;-3.02472131524292E-2;-0.606061;-0.659121
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;SZPITAL PULMONOLOGICZNY;D Choroby układu oddechowego;;;< 5;1839;;; ;;;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubuskie;SZPITAL I STOPNIA;D Choroby układu oddechowego;5;17348.16;10;34696.32;;;-0.5;-0.5;;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubuskie;SZPITAL I STOPNIA;F Choroby przewodu pokarmowego;8;44707.62;< 5;12499.08;< 5;7918.64; ;2.576873; ;4.645871
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubuskie;SZPITAL I STOPNIA;J Choroby piersi, skóry i oparzenia;;;;;< 5;2432.86;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubuskie;SZPITAL I STOPNIA;P Choroby dzieci - leczenie zachowawcze;29;97777.5786;25;80696.28;54;178153.95;0.16;0.211674;-0.462963;-0.451162
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubuskie;SZPITAL I STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;7;117138.5442;< 5;27900.76;10;74143.12; ;3.1984;-0.3;0.579898
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubuskie;SZPITAL II STOPNIA;F Choroby przewodu pokarmowego;< 5;23899.63;;;;; ;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubuskie;SZPITAL II STOPNIA;P Choroby dzieci - leczenie zachowawcze;7;20499.48;5;16393.31;13;34807.5;0.4;0.250478;-0.461538;-0.411061
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubuskie;SZPITAL II STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;< 5;8348.66;;;< 5;4818.48; ;; ;0.732634
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubuskie;SZPITAL III STOPNIA;A Choroby układu nerwowego;;;;;< 5;9092;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubuskie;SZPITAL III STOPNIA;D Choroby układu oddechowego;;;;;< 5;2306;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubuskie;SZPITAL III STOPNIA;F Choroby przewodu pokarmowego;8;43895;10;42919;5;24350;-0.2;2.27405111955079E-2;0.6;0.802669
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubuskie;SZPITAL III STOPNIA;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;< 5;4960;< 5;3720;< 5;3720; ;0.333333; ;0.333333
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubuskie;SZPITAL III STOPNIA;L Choroby układu moczowo-płciowego;;;;;< 5;1476;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubuskie;SZPITAL III STOPNIA;P Choroby dzieci - leczenie zachowawcze;24;68903.2008;28;83296;42;119298;-0.142857;-0.172791;-0.428571;-0.422428
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubuskie;SZPITAL III STOPNIA;PZ Choroby dzieci - leczenie zabiegowe;< 5;2604.84336;;;;; ;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubuskie;SZPITAL III STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;27;254004.74;29;237931.19;26;221419.8;-6.8965517241379296E-2;6.7555455844187498E-2;3.8461538461538498E-2;0.147164
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubuskie;SZPITAL OGÓLNOPOLSKI;A Choroby układu nerwowego;;;< 5;4546;< 5;9092; ;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubuskie;SZPITAL OGÓLNOPOLSKI;D Choroby układu oddechowego;;;;;< 5;5517;;; ;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubuskie;SZPITAL OGÓLNOPOLSKI;F Choroby przewodu pokarmowego;< 5;7114;< 5;4724;< 5;3660; ;0.505927; ;0.943716
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubuskie;SZPITAL OGÓLNOPOLSKI;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;;;;;17;48173;;;;
;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubuskie;SZPITAL OGÓLNOPOLSKI;H Choroby układu mięśniowo-szkieletowego;;;;;< 5;7911;;; ;
